"52853961"	"Makinzie"	"Love"	"33"	"10247"	"0.289"	"1"
"70294756"	"Kayla"	"Kersey"	"36"	"2113"	"0.478"	"2"
"91327277"	"Shahaama"	"Vo"	"79"	"4995"	"0.377"	"7"
"25917392"	"Long"	"Sameshima"	"26"	"7089"	"0.806"	"6"
"79262477"	"Sarah"	"al-Ramadan"	"38"	"5589"	"0.314"	"3"
"61446956"	"Naaifa"	"Salazar"	"65"	"9232"	"0.919"	"4"
"70062053"	"Brittany"	"Khom"	"36"	"7692"	"0.72"	"8"
"10793324"	"Logan"	"Badhesha"	"40"	"2116"	"0.841"	"4"
"33386580"	"Naasiruddeen"	"Munoz"	"77"	"2020"	"0.658"	"1"
"32413161"	"Mckenis"	"Bryant"	"7"	"726"	"0.078"	"2"
"56542576"	"Lakeisha"	"al-Bangura"	"55"	"6225"	"0.419"	"7"
"20317820"	"Angelo"	"Tran"	"62"	"6647"	"0.418"	"6"
"21970451"	"Danny"	"Wimmer"	"53"	"5956"	"0.665"	"8"
"63311528"	"Luna"	"Maruyama"	"21"	"3140"	"0.151"	"7"
"35252052"	"Troy"	"el-Rahimi"	"62"	"8744"	"0.566"	"6"
"85687324"	"Adriana"	"Lewis"	"49"	"8156"	"0.924"	"1"
"95072157"	"Desiree"	"Kuhlmann Kazay"	"53"	"6768"	"0.295"	"1"
"88803152"	"Amy"	"Gurule"	"70"	"4707"	"0.607"	"7"
"4685878"	"Timothy"	"al-Zaher"	"54"	"1260"	"0.918"	"6"
"76904052"	"Jocelyn"	"Witkin"	"18"	"9713"	"0.297"	"3"
"23022543"	"Jeremy"	"Paranthaman"	"53"	"8637"	"0.563"	"7"
"31518412"	"Grant"	"al-Raad"	"42"	"4862"	"0.185"	"1"
"28266959"	"Antonio"	"Roath"	"66"	"9202"	"0.049"	"2"
"71319566"	"Marie"	"Threlkel"	"34"	"7387"	"0.164"	"7"
"86213792"	"Hannah"	"el-Moussa"	"12"	"10857"	"0.645"	"2"
"10632353"	"Dejonte"	"Hopper"	"52"	"2128"	"0.601"	"6"
"55032776"	"Linda"	"Martinez"	"15"	"3344"	"0.604"	"1"
"64836952"	"Kacey"	"Kim"	"62"	"8878"	"0.621"	"4"
"23478670"	"Tyler"	"Horning"	"41"	"3915"	"0.821"	"7"
"7629722"	"Justin"	"Williams"	"18"	"3721"	"0.351"	"4"
"92309505"	"Ashley"	"Sunada"	"18"	"1919"	"0.536"	"3"
"14721670"	"William"	"Petrie"	"13"	"7127"	"0.854"	"6"
"82239038"	"Fareeda"	"Simoneau"	"48"	"10076"	"0.237"	"8"
"41351840"	"Chase"	"Krien"	"21"	"2722"	"0.913"	"1"
"61252061"	"Melina"	"Martinez"	"28"	"6358"	"0.498"	"4"
"6812051"	"Rifat"	"Blaze"	"22"	"9741"	"0.061"	"7"
"90413220"	"Jasmine"	"Martinez"	"45"	"4989"	"0.797"	"2"
"87954320"	"Leticia"	"Peacock"	"38"	"656"	"0.824"	"2"
"19711688"	"Shaheed"	"Nayak"	"13"	"13278"	"0.499"	"1"
"6945972"	"Kenneth"	"Hogendorn"	"102"	"9499"	"0.614"	"8"
"15733958"	"Faisal"	"Lange"	"35"	"2621"	"0.551"	"8"
"33345679"	"Castroma"	"al-Mussa"	"23"	"4148"	"0.283"	"7"
"18006178"	"Travis"	"Halaseh"	"44"	"2365"	"0.616"	"6"
"14648269"	"Elmer"	"Todd"	"83"	"7813"	"0.335"	"6"
"29057544"	"Brody"	"el-Pirani"	"17"	"7825"	"0.085"	"2"
"93606889"	"Jameela"	"Running-Rabbit"	"30"	"5132"	"0.352"	"7"
"10246047"	"James"	"Jarmon"	"40"	"1434"	"0.467"	"3"
"72335189"	"Monche'L"	"Reed"	"36"	"3057"	"0.378"	"3"
"51640150"	"Jordan"	"el-Rais"	"36"	"7985"	"0.821"	"5"
"41189948"	"David"	"Mulder"	"49"	"6696"	"0.551"	"3"
"41326528"	"Jacob"	"Sy"	"2"	"5276"	"0.45"	"3"
"76204441"	"Esthela"	"Wilson"	"26"	"7709"	"0.24"	"1"
"25917655"	"Aram"	"Harper"	"25"	"5194"	"0.307"	"4"
"76318979"	"Deanna"	"Castaneda-Castanon"	"79"	"8625"	"0.518"	"5"
"98240482"	"Kayla"	"Smith"	"46"	"6714"	"0.208"	"3"
"67011904"	"Dorian"	"Long"	"84"	"3144"	"0.176"	"5"
"58992790"	"Ivette"	"Jackson"	"6"	"6216"	"0.855"	"8"
"56309885"	"Hannah"	"al-Lodi"	"33"	"5972"	"0.602"	"3"
"76179681"	"Breck"	"Sabedra"	"22"	"2902"	"0.205"	"2"
"74529741"	"Erin"	"Rosser"	"51"	"8871"	"0.191"	"8"
"70782727"	"Danyelle"	"Morgan"	"17"	"213"	"0.408"	"2"
"98680825"	"Ana"	"Vargas Perez"	"56"	"965"	"0.008"	"6"
"45163091"	"Hamdi"	"Mickelson"	"30"	"6227"	"0.37"	"1"
"11821741"	"Martin"	"Ganaway"	"38"	"10759"	"0.351"	"5"
"23863532"	"Kyle"	"Cordova"	"27"	"5082"	"0.625"	"3"
"47052277"	"Daamir"	"Monarres"	"27"	"9055"	"0.844"	"4"
"35232308"	"Jessie"	"el-Mannan"	"31"	"5013"	"0.167"	"3"
"33857525"	"Sulaimaan"	"Than"	"54"	"7743"	"0.09"	"2"
"12730127"	"Alexander"	"el-Masri"	"67"	"9363"	"0.431"	"2"
"42407386"	"Cory"	"Kang"	"38"	"8278"	"0.657"	"7"
"47331084"	"Ryan"	"Villagomez"	"22"	"3065"	"0.77"	"1"
"52772201"	"Nikoma"	"el-Samad"	"39"	"1747"	"0.718"	"2"
"62695361"	"Casey"	"Tram"	"53"	"8455"	"0.325"	"5"
"87602610"	"Joselin"	"al-Rahaim"	"48"	"7470"	"0.477"	"3"
"67915704"	"Mequila"	"Song"	"41"	"5264"	"0.587"	"7"
"72406402"	"Kristy"	"Martinez"	"53"	"4788"	"0.62"	"2"
"18184773"	"Donovan"	"Ascencio Molina"	"27"	"11850"	"0.861"	"7"
"7785552"	"Christian"	"Villa"	"80"	"657"	"0.51"	"3"
"7219741"	"Jairo"	"Carroll"	"32"	"9566"	"0.788"	"8"
"5406260"	"Brent"	"el-Soliman"	"52"	"1147"	"0.77"	"6"
"51727341"	"Jiane"	"Fowler"	"34"	"4587"	"0.155"	"7"
"81405157"	"Irin"	"Seaholm"	"55"	"6776"	"0.036"	"2"
"44904841"	"Shakeel"	"Alarid"	"42"	"5473"	"0.38"	"5"
"55889489"	"Lauren"	"Ros"	"55"	"2293"	"0.411"	"2"
"27988011"	"Jose"	"Larson"	"54"	"1855"	"0.419"	"6"
"89009404"	"Sukaina"	"Wall"	"54"	"1186"	"0.769"	"2"
"71584928"	"Grace"	"Meyer"	"41"	"3414"	"0.419"	"1"
"22308840"	"Samuel"	"al-Qadir"	"39"	"3159"	"0.321"	"8"
"53589500"	"Asmita"	"Givens"	"49"	"1960"	"0.544"	"6"
"66252910"	"Claire"	"Amaya"	"30"	"2866"	"0.617"	"3"
"84807054"	"Alanna"	"al-Mostafa"	"17"	"10664"	"0.597"	"8"
"14918311"	"Jubair"	"Bennett"	"70"	"3212"	"0.483"	"7"
"67009940"	"Briana"	"Deer"	"73"	"10438"	"0.298"	"8"
"76163568"	"Sheila"	"Casey"	"53"	"5946"	"0.13"	"2"
"99863446"	"Daniela"	"al-Tariq"	"40"	"1540"	"0.612"	"6"
"26329728"	"Muhsin"	"San"	"33"	"3789"	"0.624"	"4"
"88518604"	"Sierra"	"Parkhurst"	"41"	"37"	"0.291"	"8"
"71334202"	"Shardae"	"al-Uddin"	"77"	"5917"	"0.594"	"5"
"67062203"	"Genesis"	"Mays"	"42"	"5690"	"0.62"	"3"
"74568958"	"Stephanie"	"Nguyen"	"27"	"287"	"0.021"	"4"
"41348275"	"John"	"Ramirez"	"31"	"1612"	"0.836"	"2"
"4865361"	"Aucktaveon"	"Gonzales"	"51"	"5328"	"0.174"	"4"
"76468482"	"Feruth"	"Bell"	"30"	"7989"	"0.805"	"7"
"84806460"	"Suhaa"	"Teten"	"22"	"2541"	"0.234"	"8"
"53216274"	"Britanny"	"Lujan"	"45"	"2547"	"0.727"	"5"
"87033025"	"Katlynn"	"Young"	"29"	"8201"	"0.252"	"2"
"12370517"	"Kal"	"al-Bahri"	"35"	"1319"	"0.074"	"5"
"10024539"	"James"	"Summers"	"58"	"846"	"0.191"	"6"
"68697783"	"Maria"	"Griffin"	"46"	"3987"	"0.887"	"3"
"87052329"	"Jannat"	"Abassi"	"14"	"3449"	"0.084"	"2"
"77065220"	"Karisia"	"Ganesh"	"12"	"6022"	"0.704"	"1"
"32127569"	"Sidqi"	"al-Hoque"	"43"	"4452"	"0.383"	"6"
"22940436"	"Javier"	"Morales"	"14"	"9411"	"0.941"	"4"
"37609226"	"Ahmose"	"Dobbins"	"21"	"8627"	"0.352"	"4"
"80379320"	"Mikayla"	"Raiburn"	"21"	"838"	"0.504"	"2"
"82233315"	"Gladys"	"Wainess"	"27"	"9961"	"0.774"	"7"
"38831099"	"Saleet"	"Yang"	"2"	"5398"	"0.302"	"7"
"53074580"	"Asmita"	"Le"	"34"	"7771"	"0.569"	"7"
"45584095"	"Annnees"	"Watkins"	"70"	"9713"	"0.463"	"8"
"85081231"	"Serenity"	"Luekenga"	"70"	"10194"	"0.142"	"7"
"21752072"	"Louis"	"Schmalz"	"81"	"2246"	"0.596"	"8"
"77092187"	"Rachel"	"Maker"	"23"	"7224"	"0.432"	"4"
"27563937"	"Mitchell"	"Anderson"	"37"	"9106"	"0.665"	"6"
"89535948"	"Kristen"	"Betz"	"22"	"7424"	"0.738"	"4"
"52363912"	"Shahaada"	"Thede"	"58"	"3989"	"0.256"	"7"
"82917724"	"Catherine"	"Gor"	"13"	"7330"	"0.308"	"1"
"73543982"	"Sapphire"	"Box"	"59"	"1537"	"0.263"	"6"
"31512834"	"Suhaib"	"Combs"	"23"	"130"	"0.081"	"2"
"54831568"	"Jacklyne"	"Lewis"	"5"	"2944"	"0.611"	"3"
"58038629"	"Margaret"	"Avila"	"48"	"4136"	"0.49"	"7"
"5404152"	"Justice"	"Romero"	"13"	"8336"	"0.55"	"4"
"48733980"	"Javier"	"Abdirahman"	"30"	"5262"	"0.398"	"2"
"70940071"	"Ashley"	"Weber"	"17"	"5880"	"0.424"	"7"
"11593019"	"Deric"	"Knapp"	"34"	"2952"	"0.146"	"7"
"89579176"	"Tenisha"	"el-Moustafa"	"58"	"1974"	"0.575"	"1"
"73358153"	"Sapphire"	"Romero-Rosales"	"2"	"4274"	"0.081"	"3"
"73400229"	"Zoe"	"Byrne"	"6"	"7270"	"0.258"	"1"
"18014714"	"Mashal"	"Nguyen-Duran"	"45"	"1410"	"0.645"	"4"
"87511270"	"Laneesha"	"Cheung"	"23"	"11063"	"0.955"	"3"
"59822602"	"Stephanie"	"Epperson"	"38"	"4747"	"0.802"	"7"
"21771246"	"Eric"	"Loughridge"	"93"	"4591"	"0.655"	"5"
"14397652"	"Justin"	"el-Dada"	"63"	"6802"	"0.433"	"5"
"81686079"	"Kelsey"	"Davis"	"39"	"5612"	"0.886"	"3"
"35793564"	"Elijah"	"al-Bina"	"49"	"7908"	"0.5"	"3"
"44073626"	"August"	"Jurdem"	"67"	"12210"	"0.474"	"6"
"11371706"	"Mundhir"	"al-Mohamed"	"27"	"10527"	"0.189"	"1"
"83167205"	"Shania"	"Gonzalez-Valencia"	"66"	"4664"	"0.091"	"3"
"92352846"	"Trisha"	"Moore"	"20"	"4800"	"0.757"	"8"
"29719688"	"Nguotnguak"	"Okubo"	"36"	"2257"	"0.695"	"4"
"73677549"	"Jennifer"	"Papke"	"60"	"6944"	"0.52"	"4"
"41400203"	"Roberto"	"Corbin"	"46"	"4673"	"0.66"	"4"
"2292262"	"Mathew"	"Maldonado"	"57"	"2610"	"0.449"	"7"
"39041479"	"Shami"	"Mares"	"31"	"1211"	"0.961"	"1"
"24767254"	"David"	"Nguyen"	"68"	"8486"	"0.15"	"1"
"46685058"	"Lee"	"Lester"	"45"	"3945"	"0.592"	"6"
"32273820"	"Christopher"	"Rangel"	"48"	"5284"	"0.239"	"2"
"87817845"	"Shanelle"	"Hwang"	"67"	"5344"	"0.692"	"6"
"16278669"	"Tyler"	"Richter"	"89"	"5444"	"0.051"	"2"
"99537308"	"Delaney"	"Okubo"	"37"	"4574"	"0.864"	"4"
"68981701"	"Sabreen"	"Merrick"	"107"	"517"	"0.626"	"5"
"22764543"	"Phomy"	"New"	"78"	"1385"	"0.088"	"8"
"76602468"	"Angelina"	"Jenness"	"40"	"3594"	"0.524"	"6"
"99093581"	"Elsie"	"Gomez"	"2"	"10934"	"0.472"	"7"
"74770934"	"Lili"	"al-Abdullah"	"54"	"7449"	"0.8"	"5"
"72946380"	"Renee"	"Timm"	"46"	"8874"	"0.072"	"8"
"83015716"	"Annai"	"Shi"	"19"	"7922"	"0.195"	"1"
"2598054"	"Subhi"	"Kim"	"75"	"9220"	"0.682"	"2"
"4693454"	"Jonathan"	"Valadez"	"47"	"4659"	"0.731"	"5"
"99561549"	"Meyah"	"Khuu"	"60"	"3859"	"0.563"	"3"
"11406587"	"Eisley"	"Mundo"	"52"	"4768"	"0.414"	"1"
"92890385"	"Auriel"	"Hayes"	"35"	"5752"	"0.903"	"6"
"2480842"	"Trevaughn"	"Sun"	"61"	"3528"	"0.267"	"8"
"97150915"	"Ashley"	"Kern"	"3"	"2865"	"0.726"	"1"
"92932095"	"Ena"	"Breaker"	"57"	"9888"	"0.987"	"7"
"55548486"	"Jazmine"	"Bloyd"	"40"	"823"	"0.632"	"7"
"64522940"	"Jadavia"	"al-Ramin"	"61"	"6166"	"0.706"	"5"
"87645605"	"Cierra"	"al-Kaba"	"30"	"2706"	"0.723"	"3"
"85676090"	"Alexia"	"al-Abed"	"27"	"3462"	"0.302"	"6"
"96818019"	"Angela"	"Faval"	"52"	"1276"	"0.707"	"8"
"70216928"	"Lauren"	"al-Fahmy"	"28"	"4376"	"0.027"	"8"
"99379233"	"Nooriyya"	"Gomez"	"23"	"6352"	"0.46"	"2"
"54061510"	"Camille"	"Joshi"	"24"	"4741"	"0.815"	"7"
"44870621"	"Alejandro"	"White"	"21"	"2722"	"0.005"	"8"
"90951633"	"Joei"	"el-Ammar"	"41"	"4869"	"0.422"	"8"
"9422924"	"Anthony"	"Pineau"	"35"	"151"	"0.148"	"3"
"53475756"	"Antoinette"	"Vigil"	"27"	"5467"	"0.71"	"6"
"16183744"	"Kaelinn"	"Thibedeau"	"26"	"4478"	"0.768"	"2"
"34786011"	"Juan"	"Mealey"	"67"	"4836"	"0.762"	"5"
"799261"	"Harry"	"Trujillo"	"48"	"5924"	"0.461"	"1"
"40134492"	"Adam"	"Ferrera"	"53"	"6513"	"0.688"	"6"
"58835070"	"Lily"	"Hammond"	"36"	"4453"	"0.334"	"8"
"87597624"	"Radiyya"	"Mcbride"	"38"	"2575"	"0.548"	"6"
"70854260"	"Janajah"	"Zheng"	"30"	"4834"	"0.283"	"5"
"19359427"	"Matthew"	"el-Alli"	"28"	"1952"	"0.84"	"6"
"38176550"	"Steve"	"Gary"	"35"	"5709"	"0.356"	"2"
"19305914"	"Justin"	"al-Rahaim"	"92"	"2480"	"0.361"	"1"
"81697737"	"Melanie"	"Bare"	"31"	"8415"	"0.768"	"6"
"1014297"	"Dominick"	"Ramirez"	"61"	"8104"	"0.534"	"3"
"36360904"	"Jordan"	"Hamlin"	"27"	"3324"	"0.538"	"7"
"72868150"	"Anissa"	"Lucero"	"46"	"10707"	"0.202"	"2"
"39896523"	"Orlando"	"Bills"	"39"	"5577"	"0.382"	"4"
"87492932"	"Mary"	"Vargas"	"46"	"29"	"0.41"	"4"
"13571637"	"Torrey"	"al-Abed"	"44"	"3150"	"0.159"	"2"
"11514782"	"Guem"	"Morales"	"22"	"629"	"0.59"	"3"
"19672910"	"Andrew"	"Evans"	"52"	"4334"	"0.468"	"2"
"5705335"	"Israel"	"Kim"	"35"	"940"	"0.524"	"1"
"58742226"	"Anna"	"Warren"	"33"	"7302"	"0.628"	"3"
"74317544"	"Mariam"	"Swanson"	"45"	"4708"	"0.04"	"2"
"58312686"	"Maya"	"Yoo"	"69"	"5828"	"0.398"	"7"
"29136257"	"Joshua"	"Williams"	"57"	"3373"	"0.995"	"1"
"99780195"	"Hakeema"	"Lopez"	"34"	"1003"	"0.458"	"4"
"69883561"	"Sara"	"el-Jalali"	"28"	"752"	"0.692"	"1"
"25879851"	"Taamir"	"Gomez"	"45"	"5552"	"0.49"	"7"
"24215009"	"Adnaan"	"Acevedo"	"28"	"1727"	"0.165"	"1"
"38086279"	"Abbaas"	"Page"	"26"	"2259"	"0.511"	"4"
"33036362"	"Malcolm"	"Williams-Griego"	"84"	"439"	"0.516"	"1"
"96424225"	"Aasiya"	"Haley"	"56"	"4720"	"0.714"	"5"
"24910170"	"Michael"	"Whisler"	"34"	"3174"	"0.577"	"3"
"58064848"	"Morgan"	"Young"	"49"	"6480"	"0.72"	"7"
"83125620"	"Zaahira"	"St Germain"	"65"	"1199"	"0.39"	"6"
"20406745"	"Fahd"	"Huynh"	"67"	"3886"	"0.334"	"3"
"7102857"	"Thaaqib"	"Geddis"	"28"	"9538"	"0.351"	"2"
"75107021"	"Katherine"	"Ji"	"38"	"1908"	"0.593"	"1"
"57290066"	"Cindy"	"Tanner"	"43"	"304"	"0.706"	"3"
"74190824"	"Sultana"	"Owens"	"34"	"10320"	"0.251"	"2"
"7562258"	"Sufyaan"	"al-Mussa"	"35"	"2404"	"0.449"	"7"
"92335998"	"Erica"	"Bolejack"	"8"	"5198"	"0.171"	"2"
"12768558"	"Justin"	"Jones"	"51"	"11134"	"0.391"	"6"
"76616867"	"Felicia"	"Castilla"	"44"	"5217"	"0.689"	"3"
"33920079"	"Trenton"	"Baros"	"86"	"10378"	"0.543"	"7"
"11893052"	"Bhavdeep"	"Joe"	"73"	"12480"	"0.189"	"2"
"55722383"	"Dewi"	"Morgan"	"6"	"260"	"0.042"	"5"
"13736741"	"Coy"	"Ortiz"	"5"	"11049"	"0.498"	"7"
"85588768"	"Maricela"	"Herrera"	"65"	"7542"	"0.074"	"2"
"84555096"	"Rachel"	"Fiscus"	"9"	"1066"	"0.955"	"1"
"28406968"	"Jagger"	"Turner"	"24"	"6956"	"0.991"	"3"
"81008356"	"Niavis"	"Martinez"	"34"	"155"	"0.923"	"3"
"89923089"	"Shanice"	"House"	"42"	"1577"	"0.55"	"4"
"97692622"	"Sierra"	"el-Alli"	"64"	"293"	"0.339"	"7"
"59028934"	"Melanie"	"Gonzalez-Meza"	"37"	"2798"	"0.273"	"8"
"65110309"	"Jamesha"	"Smith"	"34"	"5576"	"0.511"	"2"
"37873187"	"Gabriel"	"Villanueva"	"62"	"2251"	"0.625"	"6"
